Source,Target,Weight,Type
Paul_Quintus-Fixlein_1796,Moritz_Hartknopfs-Predigerjahre_1790,2,undirected
Paul_Quintus-Fixlein_1796,Paul_Hesperus_1795,3,undirected
Paul_Quintus-Fixlein_1796,Paul_Loge_1793,2,undirected
Paul_Quintus-Fixlein_1796,Paul_Luftschiffers-Giannozzo_1801,1,undirected
Paul_Quintus-Fixlein_1796,Paul_Siebenkaes_1796,4,undirected
Paul_Siebenkaes_1796,Heine_Harzreise_1824,2,undirected
Paul_Siebenkaes_1796,Hippel_Lebenslaeufe_1779,1,undirected
Paul_Siebenkaes_1796,Klingemann_Nachtwachen_1804,3,undirected
Paul_Siebenkaes_1796,Moritz_Hartknopf_1786,2,undirected
Paul_Siebenkaes_1796,Moritz_Hartknopfs-Predigerjahre_1790,1,undirected
Paul_Siebenkaes_1796,Paul_Feldprediger_1809,3,undirected
Paul_Siebenkaes_1796,Paul_Flegeljahre_1804,3,undirected
Paul_Siebenkaes_1796,Paul_Hesperus_1795,6,undirected
Paul_Siebenkaes_1796,Paul_Katzenberger_1809,3,undirected
Paul_Siebenkaes_1796,Paul_Loge_1793,4,undirected
Paul_Siebenkaes_1796,Paul_Luftschiffers-Giannozzo_1801,3,undirected
Paul_Siebenkaes_1796,Paul_Quintus-Fixlein_1796,4,undirected
Paul_Siebenkaes_1796,Paul_Titan_1800,1,undirected
Paul_Siebenkaes_1796,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,1,undirected
Paul_Titan_1800,Brentano_Godwi_1801,1,undirected
Paul_Titan_1800,Eichendorff_Ahnung-und-Gegenwart_1815,3,undirected
Paul_Titan_1800,Hoelderlin_Fragment-von-Hyperion_1794,1,undirected
Paul_Titan_1800,Hoelderlin_Hyperion_1797,3,undirected
Paul_Titan_1800,Klingemann_Nachtwachen_1804,2,undirected
Paul_Titan_1800,Paul_Flegeljahre_1804,5,undirected
Paul_Titan_1800,Paul_Hesperus_1795,2,undirected
Paul_Titan_1800,Paul_Siebenkaes_1796,1,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Diderot_Jakob_1796,1,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Fischer_Margarethe_1812,1,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Hippel_Lebenslaeufe_1779,2,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Miller_Siegwart_1776,4,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Zschokke_Goldmacherdorf_1817,3,undirected
Pfeffel_Biographie-eines-Pudels_1789,Restif-de-la-Bretonne_Anti-Justine_1793,1,undirected
Pfeffel_Biographie-eines-Pudels_1789,Stendhal_Rot-und-Schwarz_1830,2,undirected
Pfeffel_Biographie-eines-Pudels_1789,Wezel_Hermann-und-Ulrike_1780,3,undirected
Pichler_Agathocles_1808,Ahlefeld_Erna_1820,1,undirected
Pichler_Agathocles_1808,Ahlefeld_Marie-Mueller_1799,2,undirected
Pichler_Agathocles_1808,Froelich_Kentucky_1819,3,undirected
Pichler_Agathocles_1808,Huber_Klosterberuf_1830,1,undirected
Pichler_Agathocles_1808,Klinger_Geschichte-eines-Teutschen_1798,2,undirected
Pichler_Agathocles_1808,Mereau_Amanda-und-Eduard_1803,3,undirected
Pichler_Agathocles_1808,Schopenhauer_Die-Tante_1823,2,undirected
Pichler_Agathocles_1808,Schopenhauer_Gabriele_1819,5,undirected
Pichler_Agathocles_1808,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,1,undirected
Pichler_Agathocles_1808,Wolzogen_Agnes_1798,2,undirected
Restif-de-la-Bretonne_Anti-Justine_1793,Diderot_Jakob_1796,1,undirected
Restif-de-la-Bretonne_Anti-Justine_1793,Pfeffel_Biographie-eines-Pudels_1789,1,undirected
Restif-de-la-Bretonne_Anti-Justine_1793,Sade_Geschichte-der-Justine_1797,3,undirected
Restif-de-la-Bretonne_Anti-Justine_1793,Stendhal_Rot-und-Schwarz_1830,2,undirected
Sade_Geschichte-der-Justine_1797,Anonym_Schwester-Monika_1815,3,undirected
Sade_Geschichte-der-Justine_1797,Diderot_Die-Nonne_1796,1,undirected
Sade_Geschichte-der-Justine_1797,Diderot_Jakob_1796,3,undirected
Sade_Geschichte-der-Justine_1797,Restif-de-la-Bretonne_Anti-Justine_1793,3,undirected
Sade_Geschichte-der-Justine_1797,Stendhal_Rot-und-Schwarz_1830,2,undirected
Sade_Geschichte-der-Justine_1797,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,1,undirected
Schiller_Geisterseher_1787,Goethe_Lehrjahre_1795,2,undirected
Schiller_Geisterseher_1787,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,3,undirected
Schiller_Geisterseher_1787,Wezel_Hermann-und-Ulrike_1780,1,undirected
Schilling_Denkwuerdigkeiten_1787,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,1,undirected
Schilling_Denkwuerdigkeiten_1787,Unger_Julchen-Gruenthal_1798,2,undirected
Schilling_Denkwuerdigkeiten_1787,Wezel_Hermann-und-Ulrike_1780,3,undirected
Schlegel_Florentin_1801,Arnim_Graefin-Dolores_1810,1,undirected
Schlegel_Florentin_1801,Goethe_Lehrjahre_1795,3,undirected
Schlegel_Florentin_1801,Schopenhauer_Die-Tante_1823,2,undirected
Schlegel_Lucinde_1799,Brentano_Godwi_1801,3,undirected
Schlegel_Lucinde_1799,Mereau_Amanda-und-Eduard_1803,1,undirected
Schlegel_Lucinde_1799,Tieck_William-Lovell_1795,2,undirected
Schopenhauer_Die-Tante_1823,Ahlefeld_Erna_1820,2,undirected
Schopenhauer_Die-Tante_1823,Bruckbraeu_Mittheilungen_1829,1,undirected
Schopenhauer_Die-Tante_1823,Clauren_Liebe-und-Irrtum_1827,2,undirected
Schopenhauer_Die-Tante_1823,Froelich_Kentucky_1819,2,undirected
Schopenhauer_Die-Tante_1823,Huber_Ellen-Percy_1822,1,undirected
Schopenhauer_Die-Tante_1823,Pichler_Agathocles_1808,2,undirected
Schopenhauer_Die-Tante_1823,Schlegel_Florentin_1801,2,undirected
Schopenhauer_Die-Tante_1823,Schopenhauer_Gabriele_1819,6,undirected
Schopenhauer_Die-Tante_1823,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,2,undirected
Schopenhauer_Die-Tante_1823,Unger_Julchen-Gruenthal_1798,1,undirected
Schopenhauer_Die-Tante_1823,Wolzogen_Agnes_1798,1,undirected
Schopenhauer_Gabriele_1819,Ahlefeld_Erna_1820,3,undirected
Schopenhauer_Gabriele_1819,Ahlefeld_Marie-Mueller_1799,1,undirected
Schopenhauer_Gabriele_1819,Fouque_Falkenstein_1810,1,undirected
Schopenhauer_Gabriele_1819,Fouque_Rodrich_1807,1,undirected
Schopenhauer_Gabriele_1819,Huber_Ellen-Percy_1822,3,undirected
Schopenhauer_Gabriele_1819,Huber_Seldorf_1795,1,undirected
Schopenhauer_Gabriele_1819,Pichler_Agathocles_1808,5,undirected
Schopenhauer_Gabriele_1819,Schopenhauer_Die-Tante_1823,6,undirected
Schopenhauer_Gabriele_1819,Wolzogen_Agnes_1798,3,undirected
Scott_Ivanhoe_1819,Manzoni_Die-Verlobten_1826,2,undirected
Scott_Ivanhoe_1819,Spindler_Der-Jude_1827,6,undirected
Scott_Ivanhoe_1819,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,1,undirected
Spindler_Der-Jude_1827,Arnim_Kronewaechter_1817,3,undirected
Spindler_Der-Jude_1827,Hauff_Lichtenstein_1826,2,undirected
Spindler_Der-Jude_1827,Klinger_Faust_1791,2,undirected
Spindler_Der-Jude_1827,Scott_Ivanhoe_1819,6,undirected
Spindler_Der-Jude_1827,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,1,undirected
Spindler_Der-Jude_1827,Vulpius_Rinaldo-Rinaldini_1799,3,undirected
Stendhal_Rot-und-Schwarz_1830,Bruckbraeu_Mittheilungen_1829,2,undirected
Stendhal_Rot-und-Schwarz_1830,Diderot_Jakob_1796,1,undirected
Stendhal_Rot-und-Schwarz_1830,Hauff_Bettlerin_1826,1,undirected
Stendhal_Rot-und-Schwarz_1830,Hauff_Memoiren-des-Satan_1826,1,undirected
Stendhal_Rot-und-Schwarz_1830,Pfeffel_Biographie-eines-Pudels_1789,2,undirected
Stendhal_Rot-und-Schwarz_1830,Restif-de-la-Bretonne_Anti-Justine_1793,2,undirected
Stendhal_Rot-und-Schwarz_1830,Sade_Geschichte-der-Justine_1797,2,undirected
Stendhal_Rot-und-Schwarz_1830,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,1,undirected
Stendhal_Rot-und-Schwarz_1830,Unger_Julchen-Gruenthal_1798,2,undirected
Stendhal_Rot-und-Schwarz_1830,Waiblinger_Briten-in-Rom_1828,2,undirected
Stendhal_Rot-und-Schwarz_1830,Wezel_Hermann-und-Ulrike_1780,3,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Anonym_Schwester-Monika_1815,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Bruckbraeu_Mittheilungen_1829,3,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Campe_Robinson_1779,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Clauren_Liebe-und-Irrtum_1827,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Ehrmann_Amalie_1787,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Ehrmann_Nina_1788,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Engel_Lorenz-Stark_1801,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Forster_Ansichten_1791,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Fouque_Resignation_1829,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Froelich_Kentucky_1819,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Goethe_Lehrjahre_1795,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Goethe_Wanderjahre_1821,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Haller_Usong_1771,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Hauff_Memoiren-des-Satan_1826,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Heinse_Hildegard_1795,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Hippel_Kreuz-und-Querzuege_1793,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Hippel_Lebenslaeufe_1779,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Hoffmann_Kater-Murr_1820,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Jacobi_Eduard-Allwill_1792,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Klinger_Faust_1791,3,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Klinger_Geschichte-eines-Teutschen_1798,3,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,La-Roche_Oneida_1798,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Lavater_Unveraenderte-Fragmente_1773,3,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Liebeskind_Maria_1784,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Manzoni_Die-Verlobten_1826,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Mueller_Siegfried_1779,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Naubert_Alf-von-Duelmen_1790,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Naubert_Hermann-von-Unna_1788,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Nicolai_Sebaldus-Nothanker_1773,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Novalis_Ofterdingen_1802,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Paul_Siebenkaes_1796,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Pichler_Agathocles_1808,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Sade_Geschichte-der-Justine_1797,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Schiller_Geisterseher_1787,3,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Schilling_Denkwuerdigkeiten_1787,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Schopenhauer_Die-Tante_1823,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Scott_Ivanhoe_1819,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Spindler_Der-Jude_1827,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Stendhal_Rot-und-Schwarz_1830,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Unger_Albert-und-Albertine_1804,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Unger_Julchen-Gruenthal_1798,6,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Voss_Ini_1810,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Vulpius_Rinaldo-Rinaldini_1799,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Wezel_Belphegor_1776,2,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Wezel_Hermann-und-Ulrike_1780,3,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Wezel_Kakerlak_1784,1,undirected
Tieck_Franz-Sternbald_1798,Arnim_Graefin-Dolores_1810,1,undirected
Tieck_Franz-Sternbald_1798,Brentano_Godwi_1801,2,undirected
Tieck_Franz-Sternbald_1798,Novalis_Lehrlinge_1802,2,undirected
Tieck_Franz-Sternbald_1798,Novalis_Ofterdingen_1802,3,undirected
Tieck_Franz-Sternbald_1798,Tieck_William-Lovell_1795,6,undirected
Tieck_William-Lovell_1795,Brentano_Godwi_1801,5,undirected
Tieck_William-Lovell_1795,Fischer_Honigmonathe_1802,2,undirected
Tieck_William-Lovell_1795,Fouque_Resignation_1829,1,undirected
Tieck_William-Lovell_1795,Goethe_Werther_1774,1,undirected
Tieck_William-Lovell_1795,Jacobi_Eduard-Allwill_1792,1,undirected
Tieck_William-Lovell_1795,Mereau_Amanda-und-Eduard_1803,2,undirected
Tieck_William-Lovell_1795,Schlegel_Lucinde_1799,2,undirected
Tieck_William-Lovell_1795,Tieck_Franz-Sternbald_1798,6,undirected
Unger_Albert-und-Albertine_1804,Arnim_Graefin-Dolores_1810,1,undirected
Unger_Albert-und-Albertine_1804,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,2,undirected
Unger_Albert-und-Albertine_1804,Unger_Julchen-Gruenthal_1798,4,undirected
Unger_Bekenntnisse_1806,Forster_Ansichten_1791,1,undirected
Unger_Bekenntnisse_1806,Wieland_Aristipp_1801,3,undirected
Unger_Bekenntnisse_1806,Wieland_Peregrinus_1788,2,undirected
Unger_Julchen-Gruenthal_1798,Arnim_Graefin-Dolores_1810,1,undirected
Unger_Julchen-Gruenthal_1798,Clauren_Liebe-und-Irrtum_1827,3,undirected
Unger_Julchen-Gruenthal_1798,Engel_Lorenz-Stark_1801,3,undirected
Unger_Julchen-Gruenthal_1798,Fischer_Christian_Hannchen_1800,1,undirected
Unger_Julchen-Gruenthal_1798,Fischer_Guenstling_1808,1,undirected
Unger_Julchen-Gruenthal_1798,Fischer_Gustav_1801,3,undirected
Unger_Julchen-Gruenthal_1798,Fischer_Vierzehn-Tage_1801,2,undirected
Unger_Julchen-Gruenthal_1798,Goethe_Werther_1774,2,undirected
Unger_Julchen-Gruenthal_1798,Huber_Ellen-Percy_1822,2,undirected
Unger_Julchen-Gruenthal_1798,Huber_Luise_1796,1,undirected
Unger_Julchen-Gruenthal_1798,Jacobi_Woldemar_1779,3,undirected
Unger_Julchen-Gruenthal_1798,Klinger_Geschichte-eines-Teutschen_1798,1,undirected
Unger_Julchen-Gruenthal_1798,Knigge_Braunschweig_1792,3,undirected
Unger_Julchen-Gruenthal_1798,La-Roche_Rosaliens-Briefe_1779,1,undirected
Unger_Julchen-Gruenthal_1798,La-Roche_Sternheim_1771,1,undirected
Unger_Julchen-Gruenthal_1798,Liebeskind_Maria_1784,3,undirected
Unger_Julchen-Gruenthal_1798,Miller_Siegwart_1776,2,undirected
Unger_Julchen-Gruenthal_1798,Naubert_Amtmannin_1787,1,undirected
Unger_Julchen-Gruenthal_1798,Schilling_Denkwuerdigkeiten_1787,2,undirected
Unger_Julchen-Gruenthal_1798,Schopenhauer_Die-Tante_1823,1,undirected
Unger_Julchen-Gruenthal_1798,Stendhal_Rot-und-Schwarz_1830,2,undirected
Unger_Julchen-Gruenthal_1798,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,6,undirected
Unger_Julchen-Gruenthal_1798,Unger_Albert-und-Albertine_1804,4,undirected
Unger_Julchen-Gruenthal_1798,Wezel_Hermann-und-Ulrike_1780,4,undirected
Unger_Julchen-Gruenthal_1798,Wobeser_Elisa_1795,3,undirected
Voss_Ini_1810,Bruckbraeu_Mittheilungen_1829,1,undirected
Voss_Ini_1810,Forster_Ansichten_1791,3,undirected
Voss_Ini_1810,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,2,undirected
Vulpius_Rinaldo-Rinaldini_1799,Spindler_Der-Jude_1827,3,undirected
Vulpius_Rinaldo-Rinaldini_1799,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,2,undirected
Vulpius_Rinaldo-Rinaldini_1799,Wezel_Hermann-und-Ulrike_1780,1,undirected
Waiblinger_Briten-in-Rom_1828,Hauff_Memoiren-des-Satan_1826,3,undirected
Waiblinger_Briten-in-Rom_1828,Stendhal_Rot-und-Schwarz_1830,2,undirected
Waiblinger_Briten-in-Rom_1828,Wezel_Hermann-und-Ulrike_1780,1,undirected
Wezel_Belphegor_1776,Goethe_Lehrjahre_1795,1,undirected
Wezel_Belphegor_1776,Haller_Usong_1771,2,undirected
Wezel_Belphegor_1776,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,2,undirected
Wezel_Belphegor_1776,Wezel_Hermann-und-Ulrike_1780,6,undirected
Wezel_Belphegor_1776,Wezel_Kakerlak_1784,2,undirected
Wezel_Hermann-und-Ulrike_1780,Anonym_Schwester-Monika_1815,1,undirected
Wezel_Hermann-und-Ulrike_1780,Arnim_Isabella-von-Aegypten_1812,1,undirected
Wezel_Hermann-und-Ulrike_1780,Campe_Robinson_1779,2,undirected
Wezel_Hermann-und-Ulrike_1780,Diderot_Jakob_1796,2,undirected
Wezel_Hermann-und-Ulrike_1780,Engel_Lorenz-Stark_1801,2,undirected
Wezel_Hermann-und-Ulrike_1780,Fischer_Christian_Hannchen_1800,2,undirected
Wezel_Hermann-und-Ulrike_1780,Fischer_Vierzehn-Tage_1801,1,undirected
Wezel_Hermann-und-Ulrike_1780,Jacobi_Woldemar_1779,2,undirected
Wezel_Hermann-und-Ulrike_1780,Knigge_Braunschweig_1792,2,undirected
Wezel_Hermann-und-Ulrike_1780,Liebeskind_Maria_1784,2,undirected
Wezel_Hermann-und-Ulrike_1780,Miller_Siegwart_1776,3,undirected
Wezel_Hermann-und-Ulrike_1780,Moritz_Anton-Reiser_1785,2,undirected
Wezel_Hermann-und-Ulrike_1780,Nicolai_Sebaldus-Nothanker_1773,3,undirected
Wezel_Hermann-und-Ulrike_1780,Pfeffel_Biographie-eines-Pudels_1789,3,undirected
Wezel_Hermann-und-Ulrike_1780,Schiller_Geisterseher_1787,1,undirected
Wezel_Hermann-und-Ulrike_1780,Schilling_Denkwuerdigkeiten_1787,3,undirected
Wezel_Hermann-und-Ulrike_1780,Stendhal_Rot-und-Schwarz_1830,3,undirected
Wezel_Hermann-und-Ulrike_1780,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,3,undirected
Wezel_Hermann-und-Ulrike_1780,Unger_Julchen-Gruenthal_1798,4,undirected
Wezel_Hermann-und-Ulrike_1780,Vulpius_Rinaldo-Rinaldini_1799,1,undirected
Wezel_Hermann-und-Ulrike_1780,Waiblinger_Briten-in-Rom_1828,1,undirected
Wezel_Hermann-und-Ulrike_1780,Wezel_Belphegor_1776,6,undirected
Wezel_Hermann-und-Ulrike_1780,Wezel_Kakerlak_1784,3,undirected
Wezel_Kakerlak_1784,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,1,undirected
Wezel_Kakerlak_1784,Wezel_Belphegor_1776,2,undirected
Wezel_Kakerlak_1784,Wezel_Hermann-und-Ulrike_1780,3,undirected
Wieland_Abderiten_1774,Mueller_Siegfried_1779,1,undirected
Wieland_Abderiten_1774,Wieland_Aristipp_1801,5,undirected
Wieland_Abderiten_1774,Wieland_Der-goldene-Spiegel_1772,3,undirected
Wieland_Abderiten_1774,Wieland_Peregrinus_1788,1,undirected
Wieland_Agathon_1794,Wieland_Aristipp_1801,2,undirected
Wieland_Agathon_1794,Wieland_Der-goldene-Spiegel_1772,6,undirected
Wieland_Agathon_1794,Wieland_Peregrinus_1788,4,undirected
Wieland_Aristipp_1801,Forster_Ansichten_1791,3,undirected
Wieland_Aristipp_1801,Hippel_Kreuz-und-Querzuege_1793,1,undirected
Wieland_Aristipp_1801,Unger_Bekenntnisse_1806,3,undirected
Wieland_Aristipp_1801,Wieland_Abderiten_1774,5,undirected
Wieland_Aristipp_1801,Wieland_Agathon_1794,2,undirected
Wieland_Aristipp_1801,Wieland_Der-goldene-Spiegel_1772,2,undirected
Wieland_Aristipp_1801,Wieland_Peregrinus_1788,6,undirected
Wieland_Der-goldene-Spiegel_1772,Haller_Usong_1771,3,undirected
Wieland_Der-goldene-Spiegel_1772,Knigge_Benjamin-Noldmann_1790,3,undirected
Wieland_Der-goldene-Spiegel_1772,Knigge_Josephs-von-Wurmbrands_1792,2,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Abderiten_1774,3,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Agathon_1794,6,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Aristipp_1801,2,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Peregrinus_1788,1,undirected
Wieland_Peregrinus_1788,Forster_Ansichten_1791,1,undirected
Wieland_Peregrinus_1788,Unger_Bekenntnisse_1806,2,undirected
Wieland_Peregrinus_1788,Wieland_Abderiten_1774,1,undirected
Wieland_Peregrinus_1788,Wieland_Agathon_1794,4,undirected
Wieland_Peregrinus_1788,Wieland_Aristipp_1801,6,undirected
Wieland_Peregrinus_1788,Wieland_Der-goldene-Spiegel_1772,1,undirected
Wobeser_Elisa_1795,La-Roche_Rosaliens-Briefe_1779,1,undirected
Wobeser_Elisa_1795,Liebeskind_Maria_1784,2,undirected
Wobeser_Elisa_1795,Unger_Julchen-Gruenthal_1798,3,undirected
Wolzogen_Agnes_1798,Pichler_Agathocles_1808,2,undirected
Wolzogen_Agnes_1798,Schopenhauer_Die-Tante_1823,1,undirected
Wolzogen_Agnes_1798,Schopenhauer_Gabriele_1819,3,undirected
Zschokke_Goldmacherdorf_1817,Arnim_Kronewaechter_1817,2,undirected
Zschokke_Goldmacherdorf_1817,Manzoni_Die-Verlobten_1826,1,undirected
Zschokke_Goldmacherdorf_1817,Pestalozzi_Lienhard-und-Gertrud_1781,3,undirected
