Source,Target,Weight,Type
Pfeffel_Biographie-eines-Pudels_1789,Wezel_Belphegor_1776,2,undirected
Pfeffel_Biographie-eines-Pudels_1789,Wezel_Hermann-und-Ulrike_1780,3,undirected
Pichler_Agathocles_1808,Froelich_Kentucky_1819,4,undirected
Pichler_Agathocles_1808,Klinger_Geschichte-eines-Teutschen_1798,2,undirected
Pichler_Agathocles_1808,Mereau_Amanda-und-Eduard_1803,4,undirected
Pichler_Agathocles_1808,Naubert_Alf-von-Duelmen_1790,1,undirected
Pichler_Agathocles_1808,Wolzogen_Agnes_1798,2,undirected
Restif-de-la-Bretonne_Anti-Justine_1793,Anonym_Schwester-Monika_1815,2,undirected
Restif-de-la-Bretonne_Anti-Justine_1793,Pfeffel_Biographie-eines-Pudels_1789,1,undirected
Restif-de-la-Bretonne_Anti-Justine_1793,Sade_Geschichte-der-Justine_1797,6,undirected
Restif-de-la-Bretonne_Anti-Justine_1793,Schilling_Denkwuerdigkeiten_1787,4,undirected
Restif-de-la-Bretonne_Anti-Justine_1793,Stendhal_Rot-und-Schwarz_1830,4,undirected
Sade_Geschichte-der-Justine_1797,Anonym_Schwester-Monika_1815,1,undirected
Sade_Geschichte-der-Justine_1797,Diderot_Die-Nonne_1796,4,undirected
Sade_Geschichte-der-Justine_1797,Diderot_Jakob_1796,2,undirected
Sade_Geschichte-der-Justine_1797,Restif-de-la-Bretonne_Anti-Justine_1793,6,undirected
Schiller_Geisterseher_1787,Wieland_Abderiten_1774,1,undirected
Schiller_Geisterseher_1787,Wieland_Agathon_1794,3,undirected
Schiller_Geisterseher_1787,Wieland_Peregrinus_1788,2,undirected
Schilling_Denkwuerdigkeiten_1787,Anonym_Schwester-Monika_1815,6,undirected
Schilling_Denkwuerdigkeiten_1787,Fischer_Christian_Hannchen_1800,3,undirected
Schilling_Denkwuerdigkeiten_1787,Restif-de-la-Bretonne_Anti-Justine_1793,4,undirected
Schlegel_Florentin_1801,Goethe_Lehrjahre_1795,4,undirected
Schlegel_Florentin_1801,Goethe_Wahlverwandschaften_1809,1,undirected
Schlegel_Florentin_1801,Schopenhauer_Die-Tante_1823,1,undirected
Schlegel_Florentin_1801,Schopenhauer_Gabriele_1819,2,undirected
Schlegel_Lucinde_1799,Mereau_Amanda-und-Eduard_1803,3,undirected
Schlegel_Lucinde_1799,Mereau_Bluethenalter_1794,1,undirected
Schlegel_Lucinde_1799,Novalis_Lehrlinge_1802,3,undirected
Schopenhauer_Die-Tante_1823,Ahlefeld_Erna_1820,2,undirected
Schopenhauer_Die-Tante_1823,Bruckbraeu_Mittheilungen_1829,2,undirected
Schopenhauer_Die-Tante_1823,Clauren_Liebe-und-Irrtum_1827,2,undirected
Schopenhauer_Die-Tante_1823,Huber_Ellen-Percy_1822,1,undirected
Schopenhauer_Die-Tante_1823,Schlegel_Florentin_1801,1,undirected
Schopenhauer_Die-Tante_1823,Schopenhauer_Gabriele_1819,6,undirected
Schopenhauer_Gabriele_1819,Ahlefeld_Erna_1820,5,undirected
Schopenhauer_Gabriele_1819,Fouque_Rodrich_1807,1,undirected
Schopenhauer_Gabriele_1819,Huber_Ellen-Percy_1822,1,undirected
Schopenhauer_Gabriele_1819,Schlegel_Florentin_1801,2,undirected
Schopenhauer_Gabriele_1819,Schopenhauer_Die-Tante_1823,6,undirected
Scott_Ivanhoe_1819,Hauff_Lichtenstein_1826,2,undirected
Scott_Ivanhoe_1819,Klinger_Faust_1791,1,undirected
Scott_Ivanhoe_1819,Manzoni_Die-Verlobten_1826,1,undirected
Scott_Ivanhoe_1819,Spindler_Der-Jude_1827,6,undirected
Scott_Ivanhoe_1819,Vulpius_Rinaldo-Rinaldini_1799,2,undirected
Spindler_Der-Jude_1827,Arnim_Isabella-von-Aegypten_1812,1,undirected
Spindler_Der-Jude_1827,Arnim_Kronewaechter_1817,1,undirected
Spindler_Der-Jude_1827,Hauff_Lichtenstein_1826,5,undirected
Spindler_Der-Jude_1827,Hoffmann_Kater-Murr_1820,1,undirected
Spindler_Der-Jude_1827,Klinger_Faust_1791,2,undirected
Spindler_Der-Jude_1827,Scott_Ivanhoe_1819,6,undirected
Spindler_Der-Jude_1827,Vulpius_Rinaldo-Rinaldini_1799,3,undirected
Spindler_Der-Jude_1827,Waiblinger_Briten-in-Rom_1828,1,undirected
Stendhal_Rot-und-Schwarz_1830,Diderot_Jakob_1796,2,undirected
Stendhal_Rot-und-Schwarz_1830,Restif-de-la-Bretonne_Anti-Justine_1793,4,undirected
Stendhal_Rot-und-Schwarz_1830,Wezel_Hermann-und-Ulrike_1780,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Bruckbraeu_Mittheilungen_1829,1,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Hippel_Kreuz-und-Querzuege_1793,3,undirected
Thuemmel_Reise-in-mittaegliche-Provinzen_1791,Wieland_Aristipp_1801,2,undirected
Tieck_Franz-Sternbald_1798,Brentano_Godwi_1801,2,undirected
Tieck_Franz-Sternbald_1798,Eichendorff_Ahnung-und-Gegenwart_1815,4,undirected
Tieck_Franz-Sternbald_1798,Novalis_Lehrlinge_1802,2,undirected
Tieck_Franz-Sternbald_1798,Novalis_Ofterdingen_1802,4,undirected
Tieck_Franz-Sternbald_1798,Tieck_William-Lovell_1795,6,undirected
Tieck_William-Lovell_1795,Brentano_Godwi_1801,4,undirected
Tieck_William-Lovell_1795,Mereau_Amanda-und-Eduard_1803,2,undirected
Tieck_William-Lovell_1795,Tieck_Franz-Sternbald_1798,6,undirected
Unger_Albert-und-Albertine_1804,Ahlefeld_Erna_1820,1,undirected
Unger_Albert-und-Albertine_1804,Clauren_Liebe-und-Irrtum_1827,2,undirected
Unger_Albert-und-Albertine_1804,Unger_Julchen-Gruenthal_1798,6,undirected
Unger_Bekenntnisse_1806,Wieland_Agathon_1794,1,undirected
Unger_Bekenntnisse_1806,Wieland_Aristipp_1801,3,undirected
Unger_Bekenntnisse_1806,Wieland_Peregrinus_1788,2,undirected
Unger_Julchen-Gruenthal_1798,Clauren_Liebe-und-Irrtum_1827,1,undirected
Unger_Julchen-Gruenthal_1798,Engel_Lorenz-Stark_1801,3,undirected
Unger_Julchen-Gruenthal_1798,Liebeskind_Maria_1784,1,undirected
Unger_Julchen-Gruenthal_1798,Naubert_Amtmannin_1787,2,undirected
Unger_Julchen-Gruenthal_1798,Unger_Albert-und-Albertine_1804,6,undirected
Voss_Ini_1810,Forster_Ansichten_1791,3,undirected
Voss_Ini_1810,Froelich_Kentucky_1819,1,undirected
Voss_Ini_1810,Haller_Usong_1771,4,undirected
Vulpius_Rinaldo-Rinaldini_1799,Hauff_Lichtenstein_1826,2,undirected
Vulpius_Rinaldo-Rinaldini_1799,Scott_Ivanhoe_1819,2,undirected
Vulpius_Rinaldo-Rinaldini_1799,Spindler_Der-Jude_1827,3,undirected
Waiblinger_Briten-in-Rom_1828,Fischer_Christian_Hannchen_1800,2,undirected
Waiblinger_Briten-in-Rom_1828,Hauff_Memoiren-des-Satan_1826,4,undirected
Waiblinger_Briten-in-Rom_1828,Spindler_Der-Jude_1827,1,undirected
Wezel_Belphegor_1776,Pfeffel_Biographie-eines-Pudels_1789,2,undirected
Wezel_Belphegor_1776,Wezel_Hermann-und-Ulrike_1780,6,undirected
Wezel_Belphegor_1776,Wezel_Kakerlak_1784,4,undirected
Wezel_Belphegor_1776,Wieland_Der-goldene-Spiegel_1772,1,undirected
Wezel_Hermann-und-Ulrike_1780,Fischer_Christian_Hannchen_1800,2,undirected
Wezel_Hermann-und-Ulrike_1780,Pfeffel_Biographie-eines-Pudels_1789,3,undirected
Wezel_Hermann-und-Ulrike_1780,Stendhal_Rot-und-Schwarz_1830,1,undirected
Wezel_Hermann-und-Ulrike_1780,Wezel_Belphegor_1776,6,undirected
Wezel_Hermann-und-Ulrike_1780,Wezel_Kakerlak_1784,5,undirected
Wezel_Kakerlak_1784,Fischer_Christian_Hannchen_1800,1,undirected
Wezel_Kakerlak_1784,Wezel_Belphegor_1776,4,undirected
Wezel_Kakerlak_1784,Wezel_Hermann-und-Ulrike_1780,5,undirected
Wieland_Abderiten_1774,Hippel_Kreuz-und-Querzuege_1793,1,undirected
Wieland_Abderiten_1774,Mueller_Siegfried_1779,3,undirected
Wieland_Abderiten_1774,Nicolai_Sebaldus-Nothanker_1773,2,undirected
Wieland_Abderiten_1774,Schiller_Geisterseher_1787,1,undirected
Wieland_Abderiten_1774,Wieland_Agathon_1794,1,undirected
Wieland_Abderiten_1774,Wieland_Aristipp_1801,4,undirected
Wieland_Abderiten_1774,Wieland_Der-goldene-Spiegel_1772,3,undirected
Wieland_Agathon_1794,La-Roche_Sternheim_1771,1,undirected
Wieland_Agathon_1794,Schiller_Geisterseher_1787,3,undirected
Wieland_Agathon_1794,Unger_Bekenntnisse_1806,1,undirected
Wieland_Agathon_1794,Wieland_Abderiten_1774,1,undirected
Wieland_Agathon_1794,Wieland_Aristipp_1801,3,undirected
Wieland_Agathon_1794,Wieland_Der-goldene-Spiegel_1772,6,undirected
Wieland_Agathon_1794,Wieland_Peregrinus_1788,4,undirected
Wieland_Aristipp_1801,Forster_Ansichten_1791,2,undirected
Wieland_Aristipp_1801,Heinse_Ardinghello_1787,1,undirected
Wieland_Aristipp_1801,Heinse_Hildegard_1795,1,undirected
Wieland_Aristipp_1801,Hippel_Kreuz-und-Querzuege_1793,2,undirected
Wieland_Aristipp_1801,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,2,undirected
Wieland_Aristipp_1801,Unger_Bekenntnisse_1806,3,undirected
Wieland_Aristipp_1801,Wieland_Abderiten_1774,4,undirected
Wieland_Aristipp_1801,Wieland_Agathon_1794,3,undirected
Wieland_Aristipp_1801,Wieland_Der-goldene-Spiegel_1772,2,undirected
Wieland_Aristipp_1801,Wieland_Peregrinus_1788,6,undirected
Wieland_Der-goldene-Spiegel_1772,Forster_Ansichten_1791,3,undirected
Wieland_Der-goldene-Spiegel_1772,Haller_Usong_1771,3,undirected
Wieland_Der-goldene-Spiegel_1772,Knigge_Benjamin-Noldmann_1790,2,undirected
Wieland_Der-goldene-Spiegel_1772,Knigge_Josephs-von-Wurmbrands_1792,2,undirected
Wieland_Der-goldene-Spiegel_1772,Nicolai_Sebaldus-Nothanker_1773,1,undirected
Wieland_Der-goldene-Spiegel_1772,Wezel_Belphegor_1776,1,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Abderiten_1774,3,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Agathon_1794,6,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Aristipp_1801,2,undirected
Wieland_Der-goldene-Spiegel_1772,Wieland_Peregrinus_1788,1,undirected
Wieland_Peregrinus_1788,Bruckbraeu_Mittheilungen_1829,1,undirected
Wieland_Peregrinus_1788,Schiller_Geisterseher_1787,2,undirected
Wieland_Peregrinus_1788,Unger_Bekenntnisse_1806,2,undirected
Wieland_Peregrinus_1788,Wieland_Agathon_1794,4,undirected
Wieland_Peregrinus_1788,Wieland_Aristipp_1801,6,undirected
Wieland_Peregrinus_1788,Wieland_Der-goldene-Spiegel_1772,1,undirected
Wobeser_Elisa_1795,Ahlefeld_Marie-Mueller_1799,5,undirected
Wobeser_Elisa_1795,Ehrmann_Amalie_1787,1,undirected
Wobeser_Elisa_1795,Klinger_Geschichte-eines-Teutschen_1798,1,undirected
Wobeser_Elisa_1795,La-Roche_Sternheim_1771,1,undirected
Wobeser_Elisa_1795,Liebeskind_Maria_1784,5,undirected
Wolzogen_Agnes_1798,Ahlefeld_Erna_1820,2,undirected
Wolzogen_Agnes_1798,Ahlefeld_Marie-Mueller_1799,3,undirected
Wolzogen_Agnes_1798,Huber_Klosterberuf_1830,1,undirected
Wolzogen_Agnes_1798,Mereau_Amanda-und-Eduard_1803,5,undirected
Wolzogen_Agnes_1798,Mereau_Bluethenalter_1794,2,undirected
Wolzogen_Agnes_1798,Pichler_Agathocles_1808,2,undirected
Zschokke_Goldmacherdorf_1817,Arnim_Kronewaechter_1817,1,undirected
Zschokke_Goldmacherdorf_1817,Campe_Robinson_1779,1,undirected
Zschokke_Goldmacherdorf_1817,Knigge_Benjamin-Noldmann_1790,2,undirected
Zschokke_Goldmacherdorf_1817,Pestalozzi_Lienhard-und-Gertrud_1781,6,undirected
